,City,Type,Place ID,Name,Point of interests,Address,Lat,Lng
10,"San Francisco, California",bank,ChIJNUaYmGOAhYARH8yGnLTcfvI,Wells Fargo Insurance Services,"['insurance_agency', 'atm', 'bank', 'finance', 'point_of_interest', 'establishment']","45 Fremont Street # 800, San Francisco",37.79124890000001,-122.3971488
11,"San Francisco, California",bank,ChIJ0zD-nWKAhYARavh12g_WlB4,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","33 New Montgomery St, San Francisco",37.7885853,-122.4012725
12,"San Francisco, California",bank,ChIJ1xWylOp9j4ARB6cbYHcVzmI,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","130 West Portal Avenue, San Francisco",37.739484,-122.467742
13,"San Francisco, California",bank,ChIJ5cQ7hZ6AhYARZK6obF69Uh8,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1525 Market St, San Francisco",37.7751643,-122.4189202
14,"San Francisco, California",bank,ChIJwQLfwdaAhYAR8IkXDD32FBE,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","2198 Chestnut Street, San Francisco",37.80067820000001,-122.4393773
15,"San Francisco, California",bank,ChIJ8WWHCWCAhYARVjglHQki4w0,Media Venture Partners,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","255 California Street #850, San Francisco",37.7970148,-122.4003376
16,"San Francisco, California",bank,ChIJTVAsiuqAhYARH8v6B59W-S0,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","1801 Van Ness Avenue, San Francisco",37.792311,-122.423141
17,"San Francisco, California",bank,ChIJVew54GOAhYARJ8NnDRmqZZw,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1 California Street, San Francisco",37.7933985,-122.3967649
18,"San Francisco, California",bank,ChIJARFaMY-AhYARKgh34BlqV_U,Cardtronics ATM,"['atm', 'bank', 'finance', 'point_of_interest', 'establishment']","225 Powell Street, San Francisco",37.7868784,-122.4083585
19,"San Francisco, California",bank,ChIJBxCMk2GAhYAR0mQtPA_sbtQ,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","260 California Street, San Francisco",37.79339539999999,-122.3998176
20,"San Francisco, California",bank,ChIJ9a3hyi9-j4ARyZ371-xAxTU,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","2300 16th Street, San Francisco",37.7665937,-122.4094825
21,"San Francisco, California",bank,ChIJDVK5qGaAhYARKKI4hClE6Uo,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1 Market Street, San Francisco",37.7939255,-122.3951306
22,"San Francisco, California",bank,ChIJTdw_KNuAhYARuQJo0oI_kKc,Comerica Bank,"['bank', 'finance', 'point_of_interest', 'establishment']","2001 Union Street, San Francisco",37.7972061,-122.4324051
23,"San Francisco, California",bank,ChIJmQaMSYqAhYARHtqmuaGnsf4,Bank of India,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","555 California Street # 4646, San Francisco",37.7920621,-122.4036967
24,"San Francisco, California",bank,ChIJjZ42rYmAhYARV2d969rp-og,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","99 Post Street, San Francisco",37.7886788,-122.4033701
25,"San Francisco, California",bank,ChIJhz9XJH2AhYARcC17618p-qE,Patelco Credit Union,"['bank', 'finance', 'point_of_interest', 'establishment']","124 2nd Street, San Francisco",37.7875205,-122.3995725
26,"San Francisco, California",bank,ChIJQ_WBf5yAhYARwxfKaGFr0HU,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1266 Market Street, San Francisco",37.77824319999999,-122.4160302
27,"San Francisco, California",bank,ChIJYcw_XYiAhYARKYma-SBx1EY,Chase Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","700 Market Street, San Francisco",37.787752,-122.403717
28,"San Francisco, California",bank,ChIJmQaMSYqAhYARoiWjPKrvxk0,Ueki Satoshi,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","555 California Street # 3350, San Francisco",37.7920621,-122.4036967
29,"San Francisco, California",bank,ChIJY-aZR2Tx3IARK3DJ2OxfuAg,Union Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1675 Post Street, San Francisco",37.7854672,-122.4292828
30,"San Francisco, California",bank,ChIJNUaYmGOAhYARH8yGnLTcfvI,Wells Fargo Insurance Services,"['insurance_agency', 'atm', 'bank', 'finance', 'point_of_interest', 'establishment']","45 Fremont Street # 800, San Francisco",37.79124890000001,-122.3971488
31,"San Francisco, California",bank,ChIJ0zD-nWKAhYARavh12g_WlB4,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","33 New Montgomery St, San Francisco",37.7885853,-122.4012725
32,"San Francisco, California",bank,ChIJ1xWylOp9j4ARB6cbYHcVzmI,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","130 West Portal Avenue, San Francisco",37.739484,-122.467742
33,"San Francisco, California",bank,ChIJ5cQ7hZ6AhYARZK6obF69Uh8,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1525 Market St, San Francisco",37.7751643,-122.4189202
34,"San Francisco, California",bank,ChIJwQLfwdaAhYAR8IkXDD32FBE,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","2198 Chestnut Street, San Francisco",37.80067820000001,-122.4393773
35,"San Francisco, California",bank,ChIJ8WWHCWCAhYARVjglHQki4w0,Media Venture Partners,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","255 California Street #850, San Francisco",37.7970148,-122.4003376
36,"San Francisco, California",bank,ChIJTVAsiuqAhYARH8v6B59W-S0,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","1801 Van Ness Avenue, San Francisco",37.792311,-122.423141
37,"San Francisco, California",bank,ChIJVew54GOAhYARJ8NnDRmqZZw,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1 California Street, San Francisco",37.7933985,-122.3967649
38,"San Francisco, California",bank,ChIJARFaMY-AhYARKgh34BlqV_U,Cardtronics ATM,"['atm', 'bank', 'finance', 'point_of_interest', 'establishment']","225 Powell Street, San Francisco",37.7868784,-122.4083585
39,"San Francisco, California",bank,ChIJBxCMk2GAhYAR0mQtPA_sbtQ,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","260 California Street, San Francisco",37.79339539999999,-122.3998176
40,"San Francisco, California",bank,ChIJ9a3hyi9-j4ARyZ371-xAxTU,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","2300 16th Street, San Francisco",37.7665937,-122.4094825
41,"San Francisco, California",bank,ChIJDVK5qGaAhYARKKI4hClE6Uo,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1 Market Street, San Francisco",37.7939255,-122.3951306
42,"San Francisco, California",bank,ChIJTdw_KNuAhYARuQJo0oI_kKc,Comerica Bank,"['bank', 'finance', 'point_of_interest', 'establishment']","2001 Union Street, San Francisco",37.7972061,-122.4324051
43,"San Francisco, California",bank,ChIJmQaMSYqAhYARHtqmuaGnsf4,Bank of India,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","555 California Street # 4646, San Francisco",37.7920621,-122.4036967
44,"San Francisco, California",bank,ChIJjZ42rYmAhYARV2d969rp-og,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","99 Post Street, San Francisco",37.7886788,-122.4033701
45,"San Francisco, California",bank,ChIJhz9XJH2AhYARcC17618p-qE,Patelco Credit Union,"['bank', 'finance', 'point_of_interest', 'establishment']","124 2nd Street, San Francisco",37.7875205,-122.3995725
46,"San Francisco, California",bank,ChIJQ_WBf5yAhYARwxfKaGFr0HU,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1266 Market Street, San Francisco",37.77824319999999,-122.4160302
47,"San Francisco, California",bank,ChIJYcw_XYiAhYARKYma-SBx1EY,Chase Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","700 Market Street, San Francisco",37.787752,-122.403717
48,"San Francisco, California",bank,ChIJmQaMSYqAhYARoiWjPKrvxk0,Ueki Satoshi,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","555 California Street # 3350, San Francisco",37.7920621,-122.4036967
49,"San Francisco, California",bank,ChIJY-aZR2Tx3IARK3DJ2OxfuAg,Union Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1675 Post Street, San Francisco",37.7854672,-122.4292828
50,"San Francisco, California",bank,ChIJNUaYmGOAhYARH8yGnLTcfvI,Wells Fargo Insurance Services,"['insurance_agency', 'atm', 'bank', 'finance', 'point_of_interest', 'establishment']","45 Fremont Street # 800, San Francisco",37.79124890000001,-122.3971488
51,"San Francisco, California",bank,ChIJ0zD-nWKAhYARavh12g_WlB4,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","33 New Montgomery St, San Francisco",37.7885853,-122.4012725
52,"San Francisco, California",bank,ChIJ1xWylOp9j4ARB6cbYHcVzmI,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","130 West Portal Avenue, San Francisco",37.739484,-122.467742
53,"San Francisco, California",bank,ChIJ5cQ7hZ6AhYARZK6obF69Uh8,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1525 Market St, San Francisco",37.7751643,-122.4189202
54,"San Francisco, California",bank,ChIJwQLfwdaAhYAR8IkXDD32FBE,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","2198 Chestnut Street, San Francisco",37.80067820000001,-122.4393773
55,"San Francisco, California",bank,ChIJ8WWHCWCAhYARVjglHQki4w0,Media Venture Partners,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","255 California Street #850, San Francisco",37.7970148,-122.4003376
56,"San Francisco, California",bank,ChIJTVAsiuqAhYARH8v6B59W-S0,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","1801 Van Ness Avenue, San Francisco",37.792311,-122.423141
57,"San Francisco, California",bank,ChIJVew54GOAhYARJ8NnDRmqZZw,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1 California Street, San Francisco",37.7933985,-122.3967649
58,"San Francisco, California",bank,ChIJARFaMY-AhYARKgh34BlqV_U,Cardtronics ATM,"['atm', 'bank', 'finance', 'point_of_interest', 'establishment']","225 Powell Street, San Francisco",37.7868784,-122.4083585
59,"San Francisco, California",bank,ChIJBxCMk2GAhYAR0mQtPA_sbtQ,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","260 California Street, San Francisco",37.79339539999999,-122.3998176
60,"San Francisco, California",bank,ChIJ9a3hyi9-j4ARyZ371-xAxTU,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","2300 16th Street, San Francisco",37.7665937,-122.4094825
61,"San Francisco, California",bank,ChIJDVK5qGaAhYARKKI4hClE6Uo,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1 Market Street, San Francisco",37.7939255,-122.3951306
62,"San Francisco, California",bank,ChIJTdw_KNuAhYARuQJo0oI_kKc,Comerica Bank,"['bank', 'finance', 'point_of_interest', 'establishment']","2001 Union Street, San Francisco",37.7972061,-122.4324051
63,"San Francisco, California",bank,ChIJmQaMSYqAhYARHtqmuaGnsf4,Bank of India,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","555 California Street # 4646, San Francisco",37.7920621,-122.4036967
64,"San Francisco, California",bank,ChIJjZ42rYmAhYARV2d969rp-og,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","99 Post Street, San Francisco",37.7886788,-122.4033701
65,"San Francisco, California",bank,ChIJhz9XJH2AhYARcC17618p-qE,Patelco Credit Union,"['bank', 'finance', 'point_of_interest', 'establishment']","124 2nd Street, San Francisco",37.7875205,-122.3995725
66,"San Francisco, California",bank,ChIJQ_WBf5yAhYARwxfKaGFr0HU,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1266 Market Street, San Francisco",37.77824319999999,-122.4160302
67,"San Francisco, California",bank,ChIJYcw_XYiAhYARKYma-SBx1EY,Chase Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","700 Market Street, San Francisco",37.787752,-122.403717
68,"San Francisco, California",bank,ChIJmQaMSYqAhYARoiWjPKrvxk0,Ueki Satoshi,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","555 California Street # 3350, San Francisco",37.7920621,-122.4036967
69,"San Francisco, California",bank,ChIJY-aZR2Tx3IARK3DJ2OxfuAg,Union Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1675 Post Street, San Francisco",37.7854672,-122.4292828
70,"San Francisco, California",bank,ChIJNUaYmGOAhYARH8yGnLTcfvI,Wells Fargo Insurance Services,"['insurance_agency', 'atm', 'bank', 'finance', 'point_of_interest', 'establishment']","45 Fremont Street # 800, San Francisco",37.79124890000001,-122.3971488
71,"San Francisco, California",bank,ChIJ0zD-nWKAhYARavh12g_WlB4,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","33 New Montgomery St, San Francisco",37.7885853,-122.4012725
72,"San Francisco, California",bank,ChIJ1xWylOp9j4ARB6cbYHcVzmI,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","130 West Portal Avenue, San Francisco",37.739484,-122.467742
73,"San Francisco, California",bank,ChIJ5cQ7hZ6AhYARZK6obF69Uh8,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1525 Market St, San Francisco",37.7751643,-122.4189202
74,"San Francisco, California",bank,ChIJwQLfwdaAhYAR8IkXDD32FBE,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","2198 Chestnut Street, San Francisco",37.80067820000001,-122.4393773
75,"San Francisco, California",bank,ChIJ8WWHCWCAhYARVjglHQki4w0,Media Venture Partners,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","255 California Street #850, San Francisco",37.7970148,-122.4003376
76,"San Francisco, California",bank,ChIJTVAsiuqAhYARH8v6B59W-S0,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","1801 Van Ness Avenue, San Francisco",37.792311,-122.423141
77,"San Francisco, California",bank,ChIJVew54GOAhYARJ8NnDRmqZZw,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1 California Street, San Francisco",37.7933985,-122.3967649
78,"San Francisco, California",bank,ChIJARFaMY-AhYARKgh34BlqV_U,Cardtronics ATM,"['atm', 'bank', 'finance', 'point_of_interest', 'establishment']","225 Powell Street, San Francisco",37.7868784,-122.4083585
79,"San Francisco, California",bank,ChIJBxCMk2GAhYAR0mQtPA_sbtQ,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","260 California Street, San Francisco",37.79339539999999,-122.3998176
80,"San Francisco, California",bank,ChIJ9a3hyi9-j4ARyZ371-xAxTU,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","2300 16th Street, San Francisco",37.7665937,-122.4094825
81,"San Francisco, California",bank,ChIJDVK5qGaAhYARKKI4hClE6Uo,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1 Market Street, San Francisco",37.7939255,-122.3951306
82,"San Francisco, California",bank,ChIJTdw_KNuAhYARuQJo0oI_kKc,Comerica Bank,"['bank', 'finance', 'point_of_interest', 'establishment']","2001 Union Street, San Francisco",37.7972061,-122.4324051
83,"San Francisco, California",bank,ChIJmQaMSYqAhYARHtqmuaGnsf4,Bank of India,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","555 California Street # 4646, San Francisco",37.7920621,-122.4036967
84,"San Francisco, California",bank,ChIJjZ42rYmAhYARV2d969rp-og,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","99 Post Street, San Francisco",37.7886788,-122.4033701
85,"San Francisco, California",bank,ChIJhz9XJH2AhYARcC17618p-qE,Patelco Credit Union,"['bank', 'finance', 'point_of_interest', 'establishment']","124 2nd Street, San Francisco",37.7875205,-122.3995725
86,"San Francisco, California",bank,ChIJQ_WBf5yAhYARwxfKaGFr0HU,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1266 Market Street, San Francisco",37.77824319999999,-122.4160302
87,"San Francisco, California",bank,ChIJYcw_XYiAhYARKYma-SBx1EY,Chase Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","700 Market Street, San Francisco",37.787752,-122.403717
88,"San Francisco, California",bank,ChIJmQaMSYqAhYARoiWjPKrvxk0,Ueki Satoshi,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","555 California Street # 3350, San Francisco",37.7920621,-122.4036967
89,"San Francisco, California",bank,ChIJY-aZR2Tx3IARK3DJ2OxfuAg,Union Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1675 Post Street, San Francisco",37.7854672,-122.4292828
90,"San Francisco, California",bank,ChIJNUaYmGOAhYARH8yGnLTcfvI,Wells Fargo Insurance Services,"['insurance_agency', 'atm', 'bank', 'finance', 'point_of_interest', 'establishment']","45 Fremont Street # 800, San Francisco",37.79124890000001,-122.3971488
91,"San Francisco, California",bank,ChIJ0zD-nWKAhYARavh12g_WlB4,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","33 New Montgomery St, San Francisco",37.7885853,-122.4012725
92,"San Francisco, California",bank,ChIJ1xWylOp9j4ARB6cbYHcVzmI,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","130 West Portal Avenue, San Francisco",37.739484,-122.467742
93,"San Francisco, California",bank,ChIJ5cQ7hZ6AhYARZK6obF69Uh8,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1525 Market St, San Francisco",37.7751643,-122.4189202
94,"San Francisco, California",bank,ChIJwQLfwdaAhYAR8IkXDD32FBE,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","2198 Chestnut Street, San Francisco",37.80067820000001,-122.4393773
95,"San Francisco, California",bank,ChIJ8WWHCWCAhYARVjglHQki4w0,Media Venture Partners,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","255 California Street #850, San Francisco",37.7970148,-122.4003376
96,"San Francisco, California",bank,ChIJTVAsiuqAhYARH8v6B59W-S0,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","1801 Van Ness Avenue, San Francisco",37.792311,-122.423141
97,"San Francisco, California",bank,ChIJVew54GOAhYARJ8NnDRmqZZw,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1 California Street, San Francisco",37.7933985,-122.3967649
98,"San Francisco, California",bank,ChIJARFaMY-AhYARKgh34BlqV_U,Cardtronics ATM,"['atm', 'bank', 'finance', 'point_of_interest', 'establishment']","225 Powell Street, San Francisco",37.7868784,-122.4083585
99,"San Francisco, California",bank,ChIJBxCMk2GAhYAR0mQtPA_sbtQ,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","260 California Street, San Francisco",37.79339539999999,-122.3998176
0,"Napa, California",bank,ChIJu2gZCZUGhYARwd_p-N60TWU,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","605 Trancas Street, Napa",38.32453690000001,-122.2855434
1,"Napa, California",bank,ChIJoeK5q8IGhYARtN7Sdb7wXBM,Bank of the West,"['bank', 'finance', 'point_of_interest', 'establishment']","3300 Jefferson Street, Napa",38.322191,-122.299298
2,"Napa, California",bank,ChIJNSslf98GhYARBHXsguAXNc0,Bank of Napa,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","2007 Redwood Road # 101, Napa",38.3206606,-122.3105355
3,"Napa, California",bank,ChIJ723YYg0GhYARVD9B14WfZO4,Mechanics Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","433 Soscol Avenue B-161, Napa",38.289085,-122.2761533
4,"Napa, California",bank,ChIJtSkrrg8GhYARC6G1NmSC4uw,Chase Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","257 Soscol Avenue, Napa",38.2834683,-122.2751205
5,"Napa, California",bank,ChIJVXc7hQ8GhYAR_MjjRLNC4no,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","217 Soscol Avenue, Napa",38.283761,-122.2775396
6,"Napa, California",bank,ChIJc6rBbg4GhYARDoYKGwWTiM4,Umpqua Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","305 Soscol Avenue, Napa",38.2859509,-122.2751469
7,"Napa, California",bank,ChIJZ7-ID2EGhYARTRVBHIJzCS0,Umpqua Bank,"['bank', 'finance', 'point_of_interest', 'establishment']","1500 Soscol Avenue, Napa",38.304728,-122.284486
8,"Napa, California",bank,ChIJb_9W7OcGhYARrKq0bULK-j4,Travis Credit Union,"['atm', 'bank', 'finance', 'point_of_interest', 'establishment']","3263 Claremont Way, Napa",38.32055869999999,-122.3006103
9,"Napa, California",bank,ChIJZ91Het0GhYARN_T7Ra-S0qs,U.S. Bank Branch,"['bank', 'finance', 'point_of_interest', 'establishment']","3375 Jefferson Street, Napa",38.32131340000001,-122.301802
10,"Napa, California",bank,ChIJqe9OpFwGhYARrAxJfhh7wDo,U.S. Bank Branch,"['bank', 'finance', 'point_of_interest', 'establishment']","880 Jefferson Street, Napa",38.2962796,-122.293277
11,"Napa, California",bank,ChIJVf1rRl0GhYAR6h3MqGX4z4o,U.S. Bank Branch,"['bank', 'finance', 'point_of_interest', 'establishment']","1485 1st Street, Napa",38.2971727,-122.2891916
12,"Napa, California",bank,ChIJB1wmn-oGhYARw3hLXHENfLk,Westamerica Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1 Financial Plaza, Napa",38.3234603,-122.288739
13,"Napa, California",bank,ChIJex2Tu94GhYAR82I7AeoJSMc,Umpqua Bank,"['bank', 'embassy', 'finance', 'point_of_interest', 'establishment']","3626 Bel Aire Plaza, Napa",38.3224647,-122.3054138
14,"Napa, California",bank,ChIJY9W-DAUGhYARmeo23ziYrZo,Westamerica Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","River Park Shopping Center, 1507 Imola Avenue West, Napa",38.2809236,-122.2911427
15,"Napa, California",bank,ChIJGTTXpeoGhYAR-9k2s9lv35w,Rabobank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","700 Trancas Street, Napa",38.3250516,-122.2892768
16,"Napa, California",bank,ChIJYTrWU94GhYARMyP6Jhy-KcY,First Republic Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1753 Trancas Street, Napa",38.3212885,-122.3075194
17,"Napa, California",bank,ChIJiZlxopUGhYARcgLyxwA7nnk,Bank of Marin,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","600 Trancas Street, Napa",38.32519329999999,-122.2850134
18,"Napa, California",bank,ChIJ9VmvmegGhYARpErQ7ypAUCo,Self-Help Federal Credit Union,"['bank', 'finance', 'point_of_interest', 'establishment']","3183 Jefferson Street, Napa",38.3186997,-122.2989699
19,"Napa, California",bank,ChIJrcwUi1wGhYAR2JOY5cTERJk,Bank of America Financial Center,"['bank', 'finance', 'point_of_interest', 'establishment']","1700 1st Street, Napa",38.29760470000001,-122.2923335
20,"Napa, California",bank,ChIJu2gZCZUGhYARwd_p-N60TWU,Citibank,"['bank', 'finance', 'point_of_interest', 'establishment']","605 Trancas Street, Napa",38.32453690000001,-122.2855434
21,"Napa, California",bank,ChIJoeK5q8IGhYARtN7Sdb7wXBM,Bank of the West,"['bank', 'finance', 'point_of_interest', 'establishment']","3300 Jefferson Street, Napa",38.322191,-122.299298
22,"Napa, California",bank,ChIJNSslf98GhYARBHXsguAXNc0,Bank of Napa,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","2007 Redwood Road # 101, Napa",38.3206606,-122.3105355
23,"Napa, California",bank,ChIJ723YYg0GhYARVD9B14WfZO4,Mechanics Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","433 Soscol Avenue B-161, Napa",38.289085,-122.2761533
24,"Napa, California",bank,ChIJtSkrrg8GhYARC6G1NmSC4uw,Chase Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","257 Soscol Avenue, Napa",38.2834683,-122.2751205
25,"Napa, California",bank,ChIJVXc7hQ8GhYAR_MjjRLNC4no,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","217 Soscol Avenue, Napa",38.283761,-122.2775396
26,"Napa, California",bank,ChIJc6rBbg4GhYARDoYKGwWTiM4,Umpqua Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","305 Soscol Avenue, Napa",38.2859509,-122.2751469
27,"Napa, California",bank,ChIJZ7-ID2EGhYARTRVBHIJzCS0,Umpqua Bank,"['bank', 'finance', 'point_of_interest', 'establishment']","1500 Soscol Avenue, Napa",38.304728,-122.284486
28,"Napa, California",bank,ChIJb_9W7OcGhYARrKq0bULK-j4,Travis Credit Union,"['atm', 'bank', 'finance', 'point_of_interest', 'establishment']","3263 Claremont Way, Napa",38.32055869999999,-122.3006103
29,"Napa, California",bank,ChIJZ91Het0GhYARN_T7Ra-S0qs,U.S. Bank Branch,"['bank', 'finance', 'point_of_interest', 'establishment']","3375 Jefferson Street, Napa",38.32131340000001,-122.301802
30,"Napa, California",bank,ChIJqe9OpFwGhYARrAxJfhh7wDo,U.S. Bank Branch,"['bank', 'finance', 'point_of_interest', 'establishment']","880 Jefferson Street, Napa",38.2962796,-122.293277
